Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,F1,F2,F3,F4,F5,Price
3,1,2015,23000,3,1,1,19.3,1968,141,5,12,1,1,11,1,15.75
1,1,2014,54546,2,0,1,17,1497,118,5,12,2,2,2,2,5.5
2,1,2015,51535,3,1,1,12.55,2982,168.5,7,12,1,1,11,1,19.03
3,1,2013,45000,3,1,1,17.32,1968,184,5,12,2,2,2,2,15.25
1,1,2012,46004,2,0,1,20.92,998,67.1,5,12,1,1,11,1,2.4
2,1,2011,124000,3,0,1,23.03,1396,69,5,12,2,2,2,2,2.3
3,1,2014,77395,3,1,1,17.11,1968,174.33,5,12,1,1,11,1,14.35
1,1,2018,10600,4,0,1,33.44,796,40.3,4,12,2,2,2,2,3.5
2,1,2018,22974,2,1,1,18,1497,117.3,5,12,1,1,11,1,11.97
3,1,2009,89000,2,0,2,0,999,null,5,12,2,2,2,2,1.6
1,1,2015,65012,3,0,1,14.24,2755,174.5,7,12,1,1,11,1,18.9
2,1,2017,17125,2,0,1,18.9,1197,82,5,12,2,2,2,2,5.4
3,1,2015,90413,2,0,1,15.1,1196,73,7,12,1,1,11,1,2.95
1,1,2013,37000,2,0,1,16.47,1198,73.9,5,12,2,2,2,2,5.1
2,1,2006,65000,2,0,1,18.9,1061,67,5,12,1,1,11,1,1.5
3,1,2011,66000,2,0,1,17,1497,118,5,12,2,2,2,2,4.9
1,1,2010,86000,2,0,1,14.8,1799,130.2,5,12,1,1,11,1,2.9
2,1,2005,98437,2,0,1,13,1493,100,5,12,2,2,2,2,1.15
3,1,2010,18000,2,0,1,18.5,1197,80,5,12,1,1,11,1,2.3
1,1,2018,35070,3,0,1,24,1120,70,5,12,2,2,2,2,5.99
2,1,2011,42000,2,1,3,14.4,1598,103.6,5,12,1,1,11,1,3.4
3,1,2009,40000,2,0,1,20.36,1197,78.9,5,12,2,2,2,2,1.7
1,1,2009,43000,2,0,1,17,1197,80,5,12,1,1,11,1,1.99
2,1,2012,65000,2,0,1,18.6,1199,79.4,5,12,2,2,2,2,2.5
3,1,2013,74000,3,0,1,22.07,1199,73.9,5,12,1,1,11,1,4.85
1,1,2010,51192,2,0,1,15.6,1196,70,5,12,2,2,2,2,2.65
2,1,2014,14262,2,1,1,9.9,1984,207.8,2,12,1,1,11,1,27.35
3,1,2015,66339,3,0,2,25.1,1498,98.6,5,12,2,2,2,2,6.9
1,1,2013,90200,3,0,1,20,1399,68.05,5,12,1,1,11,1,3.5
2,1,2015,57854,3,0,1,12.99,2494,100.6,7,12,2,2,2,2,12.5
3,1,2017,32000,2,1,1,19.12,1373,91.1,5,12,1,1,11,1,9.2
1,1,2015,29631,2,1,1,18.9,1197,82,5,12,2,2,2,2,4.9
2,1,2009,55005,2,0,1,12.8,,,,12,1,1,11,1,3.2
3,1,2014,54173,2,0,1,18.88,999,123.24,5,12,2,2,2,2,5.55
1,1,2014,50000,2,1,1,14.7,1798,177.6,5,12,1,1,11,1,13.5
2,1,2010,145000,3,0,1,20.4,1248,91.7,5,12,2,2,2,2,2.6
3,1,2015,78000,2,0,1,16.1,1298,88.2,5,12,1,1,11,1,4.5
1,1,2013,65000,3,1,2,11.8,2993,180,7,12,2,2,2,2,34
2,1,2012,120000,3,0,1,12.8,2494,102,7,12,1,1,11,1,12
3,1,2015,14000,3,0,1,28.4,1248,74,5,12,2,2,2,2,5.25
1,1,2014,57456,3,1,1,17.68,1968,174.33,5,12,1,1,11,1,21.56
2,1,2012,44450,3,1,1,22.48,1995,190,5,12,2,2,2,2,24.68
3,1,2013,63777,2,0,1,18.5,1197,82.9,5,12,1,1,11,1,3.67
1,1,2016,31000,3,1,1,17.05,1995,190,5,12,2,2,2,2,29.5
2,1,2012,60000,2,0,1,17.6,1496,88.73,5,12,1,1,11,1,3.1
3,1,2015,78008,3,0,1,17,1405,70,5,12,2,2,2,2,2.9
1,1,2014,33000,3,1,2,0,2987,165,5,12,1,1,11,1,43
2,1,2009,27078,2,1,1,10.98,1984,114.4,4,12,2,2,2,2,15.95
3,1,2011,57275,3,0,1,19.7,1598,103.6,5,12,1,1,11,1,4.5
1,1,2014,45000,3,0,1,24,1120,70,5,12,2,2,2,2,3.49
2,1,2014,57319,3,0,1,25.2,1248,74,5,12,1,1,11,1,4.25
3,1,2008,121097,3,0,2,24,1396,88.76,5,12,2,2,2,2,1.9
1,1,2011,89000,3,1,1,16.73,1995,218,5,12,1,1,11,1,16.57
2,1,2012,72000,2,0,1,17,1497,118,5,12,2,2,2,2,5.75
3,1,2013,36000,3,1,2,16.55,1968,147.51,5,12,1,1,11,1,14
1,1,2013,86000,3,0,2,19.5,1248,75,5,12,2,2,2,2,2.5
2,1,2002,85000,2,0,1,13,1343,90,5,12,1,1,11,1,1.2
3,1,2005,120000,2,0,2,15.5,1242,null,5,12,2,2,2,2,0.85
1,1,2013,37613,3,1,1,22.69,1995,190,5,12,1,1,11,1,13.95
2,1,2007,100000,2,0,1,16.6,1388,68,5,12,2,2,2,2,1.6
3,1,2016,5240,2,1,1,21.9,624,37.48,4,12,1,1,11,1,3.6
1,1,2018,20000,4,0,1,15.1,1196,73,5,12,2,2,2,2,4.5
2,1,2019,16862,2,0,1,20.89,1197,81.8,5,12,1,1,11,1,6.06
3,1,2013,59254,2,0,2,17.5,1298,85.8,5,12,2,2,2,2,5.29
1,1,2014,60000,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,5.75
2,1,2015,50295,2,0,1,16.1,,,,12,2,2,2,2,5.8
3,1,2014,47674,2,0,1,19.1,1197,85.8,5,12,1,1,11,1,5.72
1,1,2014,61517,2,1,1,16.95,1197,78.9,5,12,2,2,2,2,4.39
2,1,2016,62946,3,0,1,15.1,2179,140,7,12,1,1,11,1,11.05
3,1,2015,66823,3,0,2,22.54,1396,88.73,5,12,2,2,2,2,4.83
1,1,2013,79494,4,0,1,33.54,998,67.04,5,12,1,1,11,1,2.96
2,1,2012,107000,3,0,2,21.27,1396,88.76,5,12,2,2,2,2,4.5
3,1,2011,55000,3,1,2,16.46,2993,258,5,12,1,1,11,1,19.5
1,1,2017,24000,2,1,1,14.3,1598,103.52,5,12,2,2,2,2,8.75
2,1,2016,20002,3,1,1,14.75,2967,245,7,12,1,1,11,1,67
3,1,2016,54317,2,0,1,17.4,1497,117.3,5,12,2,2,2,2,8.4
1,1,2016,10200,2,0,1,19.1,1197,82,5,12,1,1,11,1,4.99
2,1,2016,24337,3,0,1,26,1498,98.6,5,12,2,2,2,2,8.18
3,1,2012,79000,2,0,1,18.4,1198,86.8,5,12,1,1,11,1,2.9
1,1,2015,40500,3,0,1,28.09,1248,88.5,5,12,2,2,2,2,7.1
2,1,2016,23000,3,0,1,26.59,1248,74,5,12,1,1,11,1,7.05
3,1,2015,63050,2,1,1,11.1,2354,158.8,5,12,2,2,2,2,17.5
1,1,2008,78000,2,1,2,14.53,1794,138.1,5,12,1,1,11,1,3.41
2,1,2005,70000,2,0,1,0,1590,null,5,12,2,2,2,2,1.3
3,1,2012,66245,2,0,1,17,1497,118,5,12,1,1,11,1,5.68
1,1,2007,74112,3,0,1,12.05,2179,120,9,12,2,2,2,2,4.1
2,1,2011,87670,2,0,1,13.4,1798,157.8,5,12,1,1,11,1,4
3,1,2015,10000,3,1,1,18.88,1995,184,5,12,2,2,2,2,30
1,1,2007,62493,2,0,1,15,1586,104.68,5,12,1,1,11,1,1.8
2,1,2015,44620,2,0,1,20.73,1373,91.1,5,12,2,2,2,2,6.93
3,1,2012,66538,3,1,1,10.2,4367,308,7,12,1,1,11,1,70
1,1,2013,60000,3,0,1,12.99,2494,100,7,12,2,2,2,2,7.9
2,1,2011,20842,2,0,1,0,1086,62,5,12,1,1,11,1,2.78
3,1,2014,110000,3,1,1,13.01,2199,194.3,7,12,2,2,2,2,14.4
1,1,2011,45000,2,1,2,11.74,1796,186,5,12,1,1,11,1,13.5
2,1,2014,40000,4,0,2,26.6,998,58.16,5,12,2,2,2,2,3.15
3,1,2012,49008,2,0,1,19.7,796,46.3,5,12,1,1,11,1,2.88
1,1,2016,31000,2,0,1,24.7,796,47.3,5,12,2,2,2,2,2.15
2,1,2013,8000,2,0,1,16.95,1498,97.7,5,12,1,1,11,1,3.75
3,1,2019,171,2,0,1,24.7,796,47.3,5,12,2,2,2,2,3.6
1,1,2018,2100,2,0,1,24.07,998,67.1,5,12,1,1,11,1,3.6
2,1,2018,20667,2,1,1,18.9,1197,81.86,5,12,2,2,2,2,7.55
3,1,2015,50000,3,0,1,24.2,1498,98.6,7,12,1,1,11,1,4.7
1,1,2010,100030,3,0,2,18.8,1248,90,5,12,2,2,2,2,1.6
2,1,2011,75372,3,0,1,16.52,1991,123.7,5,12,1,1,11,1,3.34
3,1,2016,60475,2,1,1,18,1497,117.3,5,12,2,2,2,2,9.1
1,1,2019,18453,2,0,1,18.9,1197,81.86,5,12,1,1,11,1,6.17
2,1,2008,96578,3,0,1,22,1582,126.2,5,12,2,2,2,2,2.5
3,1,2016,31001,2,0,1,18.44,1198,75,5,12,1,1,11,1,3
1,1,2012,65900,3,0,1,22.32,1582,126.32,5,12,2,2,2,2,5.75
2,1,2017,26246,2,0,1,15.29,1591,121.3,5,12,1,1,11,1,10.75
3,1,2013,62700,2,0,2,20.51,998,67.04,5,12,2,2,2,2,2.85
1,1,2008,90000,2,1,1,10.2,2354,180,5,12,1,1,11,1,6.5
2,1,2016,36000,2,1,1,16.8,1497,118,5,12,2,2,2,2,9.45
3,1,2016,46000,3,0,1,27.39,1248,74,5,12,1,1,11,1,6.75
1,1,2017,73003,3,0,1,26,1498,98.6,5,12,2,2,2,2,7.75
2,1,2014,46566,3,0,1,22.54,1396,88.76,5,12,1,1,11,1,4.4
3,1,2015,41493,3,1,1,13,2987,265,5,12,2,2,2,2,42
1,1,2014,103788,3,0,1,19.01,1461,108.5,5,12,1,1,11,1,5.67
2,1,2016,45000,3,1,1,19.6,1461,108.45,5,12,2,2,2,2,11.5
3,1,2009,120000,2,0,1,18.9,998,67.1,5,12,1,1,11,1,1.69
1,1,2009,97359,3,0,2,17.1,1493,110,5,12,2,2,2,2,1.8
2,1,2016,62000,2,0,1,18.5,1197,85.8,5,12,1,1,11,1,3.2
3,1,2004,115000,2,0,2,0,,,,12,2,2,2,2,1.5
1,1,2019,18373,3,1,1,22.48,1995,187.74,5,12,1,1,11,1,45.86
2,1,2016,60453,2,0,1,16.47,1198,74,5,12,2,2,2,2,5.1
3,1,2013,37000,3,0,1,17.8,1248,null,5,12,1,1,11,1,4.85
1,1,2010,69009,2,0,2,15.6,1196,70,5,12,2,2,2,2,2.4
2,1,2013,30000,3,1,1,18.88,1995,184,5,12,1,1,11,1,22
3,1,2012,70707,3,0,1,22.32,1582,126.32,5,12,2,2,2,2,4.28
1,1,2015,64677,3,0,1,20.45,1461,83.8,5,12,1,1,11,1,5.67
2,1,2018,3000,2,1,1,18.9,1197,81.86,5,12,2,2,2,2,6.2
3,1,2013,49000,3,1,2,17.05,1995,184,5,12,1,1,11,1,14.49
1,1,2010,71000,3,0,1,21.1,1248,73.9,5,12,2,2,2,2,3
2,1,2010,52000,2,0,2,19.81,1086,68.05,5,12,1,1,11,1,2.25
3,1,2016,35659,3,1,1,15.97,2993,258,7,12,2,2,2,2,43.78
1,1,2019,5377,2,0,1,16.8,1497,116.3,5,12,1,1,11,1,11.45
2,1,2014,65000,3,1,1,11.18,2696,184,7,12,2,2,2,2,10.5
3,1,2015,92708,3,0,1,22.7,1498,89.84,5,12,1,1,11,1,7.48
1,1,2010,48105,2,0,1,19.7,796,46.3,5,12,2,2,2,2,3.1
2,1,2011,46759,2,0,1,16.47,1198,74,5,12,1,1,11,1,2.55
3,1,2013,62000,3,0,1,22.07,1199,73.9,5,12,2,2,2,2,3.5
1,1,2012,35175,3,0,1,22.07,1199,73.9,5,12,1,1,11,1,2.59
2,1,2013,70000,3,0,1,20.77,1248,88.8,7,12,2,2,2,2,5.45
3,1,2017,30000,3,0,1,22.77,1498,98.59,5,12,1,1,11,1,6
1,1,2016,66618,3,1,1,11.36,2755,171.5,7,12,2,2,2,2,15.49
2,1,2010,69300,2,1,2,10.8,2497,150,5,12,1,1,11,1,12.5
3,1,2017,148000,3,0,1,23.4,1248,74,5,12,2,2,2,2,4.75
1,1,2017,22000,2,0,1,18.88,999,123.24,5,12,1,1,11,1,7.85
2,1,2013,75000,3,0,1,16.8,1493,110,5,12,2,2,2,2,6
3,1,2016,43706,2,0,1,17.57,1193,88.7,5,12,1,1,11,1,4
1,1,2011,42000,3,1,1,14.4,2967,241.4,5,12,2,2,2,2,28.75
2,1,2012,65000,3,0,1,22.3,1248,74,5,12,1,1,11,1,2.5
3,1,2015,76128,3,0,1,26.59,1248,74,5,12,2,2,2,2,5.5
1,1,2010,39852,2,0,1,16,1368,90,5,12,1,1,11,1,1.59
2,1,2017,18673,2,0,1,18.6,1197,81.83,5,12,2,2,2,2,6.22
3,1,2016,11583,2,0,1,21.1,814,55.2,5,12,1,1,11,1,2.75
1,1,2007,82000,2,0,2,0,1086,null,5,12,2,2,2,2,1.35
2,1,2017,50000,3,1,1,17.9,2143,136,5,12,1,1,11,1,25
3,1,2014,77000,2,0,1,23.1,998,67.04,5,12,2,2,2,2,2.8
1,1,2014,54890,2,0,2,17.8,1199,76.8,5,12,1,1,11,1,2.45
2,1,2016,21000,2,1,1,19,1199,88.7,5,12,2,2,2,2,6.35
3,1,2009,58557,3,1,3,16.07,1995,181,5,12,1,1,11,1,8
1,1,2014,70000,3,0,1,19.01,1461,108.45,5,12,2,2,2,2,8.25
2,1,2017,16000,2,1,1,17.01,1499,110.4,5,12,1,1,11,1,5.95
3,1,2018,8899,3,0,1,13.68,2393,147.8,7,12,2,2,2,2,19.92
1,1,2016,83629,3,0,1,25.44,936,56.3,5,12,1,1,11,1,3.15
2,1,2014,35059,2,1,1,17.21,1798,189,4,12,2,2,2,2,5.75
3,1,2018,30552,3,1,1,10.91,3198,197.2,7,12,1,1,11,1,32.44
1,1,2016,44875,3,1,2,22.32,1582,126.32,5,12,2,2,2,2,8.01
2,1,2017,25095,2,0,1,18.16,1196,86.8,5,12,1,1,11,1,6.48
3,1,2007,59000,2,0,1,16.1,796,37,4,12,2,2,2,2,0.75
1,1,2014,36000,3,0,1,26,1498,98.6,5,12,1,1,11,1,5
2,1,2012,37000,3,0,1,16,2179,140,7,12,2,2,2,2,7.75
3,1,2010,90000,3,0,1,20,1399,68,5,12,1,1,11,1,2.6
1,1,2018,17000,2,0,1,17,1497,121.36,5,12,2,2,2,2,9.2
2,1,2015,42575,2,0,1,18.6,1197,81.83,5,12,1,1,11,1,5.05
3,1,2012,131000,3,0,1,12.99,2494,100,7,12,2,2,2,2,9.6
1,1,2013,74000,3,0,1,20.46,1461,83.8,5,12,1,1,11,1,5.5
2,1,2013,47234,3,0,1,12.99,2494,100.6,8,12,2,2,2,2,9.35
3,1,2009,231673,2,0,1,17,1497,118,5,12,1,1,11,1,2.6
1,1,2016,10000,2,0,1,24.07,998,67.1,5,12,2,2,2,2,3.5
2,1,2016,49389,2,0,1,19.49,1198,67.04,5,12,1,1,11,1,4.26
3,1,2016,12000,2,1,2,23.1,998,67.04,5,12,2,2,2,2,4.25
1,1,2010,65000,2,0,2,11.7,1796,178,5,12,1,1,11,1,11.75
2,1,2013,177000,3,0,1,23.5,1498,88.7,5,12,2,2,2,2,3.5
3,1,2015,89000,2,0,1,17.01,1591,121.3,5,12,1,1,11,1,7.5
1,1,2009,72000,2,1,3,15,1396,100,5,12,2,2,2,2,3.25
2,1,2012,49000,2,0,1,17.5,1298,85.8,5,12,1,1,11,1,4.9
3,1,2014,51355,3,1,1,14.84,2143,170,5,12,2,2,2,2,27
1,1,2017,13460,2,0,1,18.6,1197,81.86,5,12,1,1,11,1,8.91
2,1,2014,35642,2,1,1,17.01,1591,121.4,5,12,2,2,2,2,6.69
3,1,2014,52895,3,0,1,17.3,1998,163.7,5,12,1,1,11,1,6.02
1,1,2010,93000,2,0,1,14.28,1798,138.03,5,12,2,2,2,2,4.5
2,1,2011,70000,2,0,1,19,998,66.1,5,12,1,1,11,1,2
3,1,2012,32048,3,0,1,23.08,1461,63.1,5,12,2,2,2,2,2.4
1,1,2013,4700,2,0,1,25.4,624,37.48,4,12,1,1,11,1,1.2
2,1,2014,71800,3,0,1,23.4,1248,74,5,12,2,2,2,2,2.9
3,1,2008,69078,2,0,1,0,,,,12,1,1,11,1,40.88
1,1,2016,45000,3,1,1,17.32,1968,184,5,12,2,2,2,2,27
2,1,2016,15388,3,0,1,25.8,1498,98.6,5,12,1,1,11,1,7.5
3,1,2004,98798,2,0,1,14.7,1599,104,5,12,2,2,2,2,1.5
1,1,2016,43000,3,1,1,14.16,1968,174.3,5,12,1,1,11,1,39.5
2,1,2012,85112,3,0,1,23.2,1248,73.94,5,12,2,2,2,2,3.39
3,1,2018,37804,3,0,1,15.4,2179,120,7,12,1,1,11,1,12.4
1,1,2014,45000,3,0,1,28.09,1248,88.5,5,12,2,2,2,2,6.85
2,1,2011,116000,3,0,2,21.43,1364,138,5,12,1,1,11,1,5.75
3,1,2015,100073,3,0,2,25,1396,69,5,12,2,2,2,2,2
1,1,2006,165000,2,0,1,16.1,796,37,4,12,1,1,11,1,0.9
2,1,2015,22000,2,0,1,16.47,1198,74,5,12,2,2,2,2,3.8
3,1,2017,9500,2,1,1,14.62,1999,149.92,5,12,1,1,11,1,16.35
1,1,2012,152000,3,1,1,11.5,2982,169,7,12,2,2,2,2,16.5
2,1,2019,17705,2,0,1,21.4,1197,83.1,5,12,1,1,11,1,8.7
3,1,2016,12000,2,0,1,21.4,1197,83.1,5,12,2,2,2,2,6.1
1,1,2013,51000,3,1,1,23.8,1998,112,5,12,1,1,11,1,21.94
2,1,2009,42000,3,1,2,13,2987,210,5,12,2,2,2,2,22
3,1,2015,51000,2,0,1,20.92,998,67.1,5,12,1,1,11,1,2.65
1,1,2017,42527,2,0,1,20.4,1197,81.8,5,12,2,2,2,2,5.27
2,1,2014,45000,3,0,1,22.1,1248,74,5,12,1,1,11,1,2.48
3,1,2011,70000,3,0,1,12.8,2494,102,8,12,2,2,2,2,6
1,1,2009,92000,3,0,1,11.5,2982,171,7,12,1,1,11,1,8.9
2,1,2012,57156,3,1,2,18.88,1995,184,5,12,2,2,2,2,18
3,1,2016,53211,2,0,1,16.8,1395,138.02,5,12,1,1,11,1,11.64
1,1,2019,80000,3,0,1,11.5,2982,171,7,12,2,2,2,2,8.99
2,1,2009,74000,3,1,1,15.5,1896,105,5,12,1,1,11,1,5.25
3,1,2011,37000,3,0,1,23,1396,90,5,12,2,2,2,2,2.95
1,1,2013,64000,3,0,2,21.02,1248,88.76,5,12,1,1,11,1,2.65
2,1,2013,57197,2,0,1,15.04,1598,103.6,5,12,2,2,2,2,4
3,1,2016,55000,3,1,1,17.6,1582,126.2,5,12,1,1,11,1,12.5
1,1,2014,33000,2,0,1,21.1,1197,85.8,5,12,2,2,2,2,3.25
2,1,2008,70000,2,0,1,13.1,1997,141.1,5,12,1,1,11,1,4
3,1,2012,75000,3,0,2,15.1,2179,140,7,12,2,2,2,2,6.25
1,1,2016,58095,3,0,1,21.66,1498,108.62,5,12,1,1,11,1,5.8
2,1,2015,7445,2,0,1,17.57,1193,88.7,5,12,2,2,2,2,5
3,1,2016,17652,3,1,1,12.9,2993,270.88,5,12,1,1,11,1,58.73
1,1,2018,28321,2,1,1,14.28,1798,138.03,5,12,2,2,2,2,17.49
2,1,2011,69000,2,0,2,19,998,66.1,5,12,1,1,11,1,1.95
3,1,2007,80000,2,1,1,11.1,2354,142,5,12,2,2,2,2,3
1,1,2014,42365,2,0,1,17,1197,80,5,12,1,1,11,1,5.5
2,1,2013,123000,3,1,1,12.55,2982,168.5,7,12,2,2,2,2,16.5
3,1,2011,40000,2,1,2,11.74,1796,186,5,12,1,1,11,1,14.5
1,1,2016,30112,3,0,1,27.39,1248,74,5,12,2,2,2,2,7.79
2,1,2017,43775,3,0,1,20.77,1248,88.76,7,12,1,1,11,1,8.27
3,1,2019,26013,3,1,1,12.65,2993,255,5,12,2,2,2,2,97.07
1,1,2012,56000,2,0,1,12.9,1598,102.5,5,12,1,1,11,1,2.15
2,1,2008,95000,2,1,2,12.9,1799,130,5,12,2,2,2,2,3
3,1,2014,41089,3,1,1,16.09,1995,184,5,12,1,1,11,1,28.79
1,1,2011,41988,3,1,1,20,1968,138.1,5,12,2,2,2,2,5.45
2,1,2013,72486,3,0,1,23.4,1248,74,5,12,1,1,11,1,3.95
3,1,2013,92000,3,1,1,23.3,1984,150,5,12,2,2,2,2,16
1,1,2013,40000,2,0,1,17.5,1298,85.8,5,12,1,1,11,1,4.25
2,1,2014,56000,3,1,1,12.7,2179,187.7,5,12,2,2,2,2,34.5
3,1,2008,125000,2,1,3,11.7,2354,177.6,5,12,1,1,11,1,2.6
1,1,2017,29219,3,0,1,12.99,2494,100.6,8,12,2,2,2,2,13.48
2,1,2018,39927,3,0,1,12.55,2982,168.5,7,12,1,1,11,1,32.1
3,1,2018,38593,2,0,1,18.7,1199,88.7,5,12,2,2,2,2,6.17
1,1,2015,32000,2,0,1,17,1497,118,5,12,1,1,11,1,5.5
2,1,2017,28226,3,1,1,28.4,1248,73.75,5,12,2,2,2,2,9.15
3,1,2014,95000,3,0,1,21.64,1461,84.8,5,12,1,1,11,1,4.5
1,1,2014,194000,3,0,1,12.99,2494,100.6,8,12,2,2,2,2,10.5
2,1,2016,14821,2,0,1,19.4,1198,86.8,5,12,1,1,11,1,5.37
3,1,2012,52000,2,0,1,15.04,1598,103.6,5,12,2,2,2,2,5.45
1,1,2016,33000,3,0,1,16,2179,140,7,12,1,1,11,1,9.25
2,1,2016,29200,3,0,1,23,1498,98.96,5,12,2,2,2,2,7.7
3,1,2012,99754,3,0,1,17.72,1968,108.49,5,12,1,1,11,1,7.99
1,1,2012,49000,2,0,1,20.36,1197,78.9,5,12,2,2,2,2,3
2,1,2005,299322,3,0,1,12.8,2494,102,8,12,1,1,11,1,4
3,1,2018,38310,3,0,1,20.65,1248,88.7,5,12,2,2,2,2,6.69
1,1,2014,56000,3,0,1,22.9,1248,74,5,12,1,1,11,1,4.25
2,1,2017,31300,3,1,1,21.72,1498,108.4,5,12,2,2,2,2,10.5
3,1,2019,11241,3,0,1,13.68,2393,147.8,8,12,1,1,11,1,22.55
1,1,2014,48000,2,0,2,17.01,1591,121.3,5,12,2,2,2,2,5.2
2,1,2019,23882,2,0,1,17.4,1497,117.3,5,12,1,1,11,1,11.87
3,1,2014,65000,3,0,1,26,1498,98.6,5,12,2,2,2,2,6.99
1,1,2011,50000,3,0,1,20.54,1598,103.6,5,12,1,1,11,1,5
2,1,2014,25000,3,1,1,12.19,2967,236,5,12,2,2,2,2,44
3,1,2015,21000,2,0,1,22.74,796,47.3,5,12,1,1,11,1,2.79
1,1,2012,148000,3,0,2,21.12,1248,88.8,5,12,2,2,2,2,2.9
2,1,2016,68000,2,0,1,15.29,1591,121.3,5,12,1,1,11,1,9.85
3,1,2014,52000,3,1,1,12,2987,224,7,12,2,2,2,2,49
1,1,2016,19000,3,0,1,16.55,2498,105,6,12,1,1,11,1,9.25
2,1,2011,74000,3,0,2,22.32,1582,126.3,5,12,2,2,2,2,3.75
3,1,2017,30279,3,0,1,26.1,1498,99,5,12,1,1,11,1,7.29
1,1,2016,20000,3,1,1,20.7,1496,113.98,4,12,2,2,2,2,23.5
2,1,2013,34834,2,0,1,14,796,35,5,12,1,1,11,1,2.6
3,1,2015,90000,3,0,2,21.03,1461,65,5,12,2,2,2,2,3.1
1,1,2016,38730,3,1,1,14.21,2143,203,5,12,1,1,11,1,29.98
2,1,2016,57390,3,0,1,19.01,1461,108.45,5,12,2,2,2,2,6.73
3,1,2016,100000,3,0,1,23.4,1248,74,5,12,1,1,11,1,3.5
1,1,2011,50000,2,0,1,16.47,1198,73.9,5,12,2,2,2,2,2.35
2,1,2017,64961,3,0,1,16,2179,140,7,12,1,1,11,1,16.13
3,1,2014,72465,2,0,1,16.47,1198,74,5,12,2,2,2,2,5.9
1,1,2012,68776,2,0,1,21.1,1197,85.8,5,12,1,1,11,1,3.9
2,1,2005,150000,2,0,1,14.7,1598,null,5,12,2,2,2,2,1.5
3,1,2012,68000,3,0,1,12.8,2494,102,7,12,1,1,11,1,6.95
1,1,2015,33000,3,0,1,26,1498,98.6,5,12,2,2,2,2,7
2,1,2017,22389,2,0,1,17,1198,73.75,5,12,1,1,11,1,7.23
3,1,2012,90000,3,0,1,21.5,1248,88.8,5,12,2,2,2,2,3.81
1,1,2012,42000,2,0,3,18.6,1197,85.8,5,12,1,1,11,1,4.5
2,1,2017,38767,3,0,1,19.67,1582,126.2,5,12,2,2,2,2,12.6
3,1,2015,21000,3,1,1,12.07,2967,241.4,7,12,1,1,11,1,48
1,1,2010,59136,2,0,1,19.7,796,46.3,5,12,2,2,2,2,2.96
2,1,2014,36000,3,0,1,25.8,1498,98.6,5,12,1,1,11,1,3.25
3,1,2011,95000,3,1,2,18.33,1968,167.7,5,12,2,2,2,2,8.5
1,1,2013,51000,3,1,1,19.5,1582,126.24,5,12,1,1,11,1,8.75
2,1,2011,36411,2,0,1,18.9,998,67.1,5,12,2,2,2,2,3.08
3,1,2017,40000,3,1,1,12.81,1999,148.31,7,12,1,1,11,1,41.5
1,1,2016,27300,2,0,1,17.8,1497,117.3,5,12,2,2,2,2,7
2,1,2011,29813,2,1,2,14.74,1991,181.03,5,12,1,1,11,1,11.5
3,1,2011,71000,2,0,1,20.51,998,67.04,5,12,2,2,2,2,2.6
1,1,2014,32000,3,0,1,22.32,1582,126.3,5,12,1,1,11,1,4.3
2,1,2017,19234,4,0,1,17.5,1373,80.46,7,12,2,2,2,2,8.35
3,1,2017,50510,3,1,1,17.06,1968,141,5,12,1,1,11,1,24.9
1,1,2011,102000,3,1,1,15.06,1995,177,5,12,2,2,2,2,13.75
2,1,2014,42277,3,0,1,24,1186,73.97,5,12,1,1,11,1,3.85
3,1,2014,46000,3,1,1,13,2143,201.1,5,12,2,2,2,2,23.25
1,1,2012,35000,3,0,1,13.6,2523,null,7,12,1,1,11,1,7
2,1,2015,50000,2,0,1,18.9,1197,82,5,12,2,2,2,2,5.75
3,1,2008,62000,2,0,2,20.36,1197,78.9,5,12,1,1,11,1,1.65
1,1,2012,78000,3,0,1,19.33,1968,138.1,5,12,2,2,2,2,6.5
2,1,2011,79000,3,0,1,17.67,1968,138.08,5,12,1,1,11,1,7.5
3,1,2019,6773,3,1,1,14.75,2967,245,7,12,2,2,2,2,72.94
1,1,2010,135000,3,0,2,11.5,2982,171,7,12,1,1,11,1,11
2,1,2013,36716,2,0,1,18.9,1061,67,5,12,2,2,2,2,3.02
3,1,2013,65060,2,0,1,21.1,814,55.2,5,12,1,1,11,1,3.32
1,1,2013,33000,2,0,1,19.4,1198,86.8,5,12,2,2,2,2,3.24
2,1,2015,11110,2,0,1,22.74,796,47.3,5,12,1,1,11,1,2.35
3,1,2013,63000,3,0,1,15.96,2523,62.1,7,12,2,2,2,2,5.5
1,1,2015,27030,2,0,1,17.8,1497,117.3,5,12,1,1,11,1,6.75
2,1,2015,19600,2,0,1,15,1598,103.52,5,12,2,2,2,2,6.15
3,1,2016,27755,2,0,1,22,1197,81.8,5,12,1,1,11,1,5.45
1,1,2013,20000,2,0,2,21.1,814,55.2,5,12,2,2,2,2,2.3
2,1,2015,24782,2,0,1,20.85,1197,83.14,5,12,1,1,11,1,6.21
3,1,2014,47303,2,1,1,19.34,1198,76,5,12,2,2,2,2,5.21
1,1,2008,71000,2,1,1,8.3,4134,250,7,12,1,1,11,1,11.99
